title,body,visibility,tags
style edits for checkpoint,if i wanted to make a few quick style edits for checkpoint i've done everything else thank god would i be penalized in the final grade if i resubmit code now the only thing that would be different is the insertion of some postconditions,public,editor
tbuf and dll pt,when writing tbuf and dll pt do we have to respect the interfaces when we use gapbuf and dll or are we allowed to access the pointers in the structs,public,editor
editor task deletion,where should the point point to after the deletion of the current point node,public,editor
gap end gap start,i am getting the following error for task test gapbuf grade is gapbuf size badstartend expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint size gap buffer with gap end gap start how is it possible for gap start to be after gap end even with an buffer of size isnt gap end gap start,public,editor
allocating generic array,how do we allocate a generic array void a void alloc int does this work,public,written8
is gapbuf dilemma,in order to access the length of the buffer array we have to do so in the contracts and q can't be null but to avoid null pointer errors we'd have to have a pre condition that g null when i tried this i got back an error for an unexpected assertion failure since is gapbuf null should return false and not a contract failure so how do i access the array length when doing so runs the risk of null pointer if g is null,public,editor
weekend update even though it's still,hey guys it's midsemester break tomorrow guess what that means no recitation no quiz d omg we'll still be holding shortened office hours tomorrow pm in the same room written on monday editor final on thursday next week once again courtesy of val's obsession with cute things jumping corgi,public,other
question,i am uncertain as to what we are supposed to check in the last blank is there any hint,public,written8
bit confused on deletion,when we expand the gap by deleting the letter at the start of the gap what should we replace the newly vacated space with null,public,editor
note about emacs init files and andrew,if you have multiple emacs initialization files emacs loads the first one it finds in the following order emacs el emacs emacs d init el if you're running emacs on andrew unix you might have one or more of these if you have more than one the ones after the first one in the above list will be ignored the c website asks you to copy a file to emacs and the gpi extratation on emacs put things in emacs d init el,public,logistics other
emacs c indentation style s,i've set up my emacs with a c indentation style that's pretty good if you use emacs for this class at all you might want to take a look i've attached a file copy it into your emacs d init or your emacs or whatever you call it c style el update no need to do this melpa should have the new fixed c mode soon see github com catern c mode for recent changes,public,logistics other
question part a,does n specifically equal to k or does n refer to the number of increments in which case n for question part a,public,written8
gap start limit,sorry if this is a silly question but i'm a little bit confused about the comment gap start gap end limit since gap start is inclusive why can it be equal to the limit or size of the array let's say the buffer chararray has a length of if gap start limit and because gap start is inclusive when we try to access g buffer g gap start there would be an array access safety error to allow gap start to be equal to limit certainly works with if conditions i guess my concern is just that why do we allow it to be so gap end has be to less or equal than limit and it is always exclusive the th element in a length array is not supposed to be accessed but excluded as what gap end is designed for thanks,public,editor
is gapbuf null,after submitting to autolab i got this error test gapbuf grade is gapbuf null expect successful execution test failed expected successful execution actual outcome a segfault occured this means a pointer or array was accessed unsafely hint is gapbuf null but i explicitly have in my code for is gapbuf gapbuf g return g null shouldn't this be enough to return false if g is a null pointer edit figured it out,public,editor
is type done entirely with assertions,i was thinking why can't we do is type type t entirely with assertions like so bool is type type t assert t null assert length t data t len return true the logic being that we must use assertions for the is expected length function anyways and the whole point of the is type function is to generate an assertion error this is better because it is more concise no funny is expected length function and it actually fails on the line you need it to instead short circuiting and returning false then failing on the assert all the way at the calling function in when you have no idea which condition it failed,public,lectures
moving empty cursor,i'm having some trouble with my gap buffer functions in that when i try to move an empty cursor i end up deleting the characters that it moves past i'm struggling a little bit with understanding how the cursor fits into the array if it's empty since it still has a position but the array is full surely there's some way to place it between values in the array but i feel like this is the wrong way of thinking about it thanks for the help,public,editor
compile error,after writing gapbuf c i tried to compile it then i got this bash cc d w o gapbuf test gapbuf c gapbuf test c bash gapbuf test segmentation fault core dumped what does segmentation fault means what can be my possible source of error,public,editor
use of and,for would it force the gap buffer forward or the characters forward,public,editor
struct gapbuf wrong,hi on the line describing the gapbuf type typedef struct gapbuf header gapbuf shouldn't that be a pointer to a gapbuf header not the struct itself thanks edit never mind i see we just pass around pointers to gapbufs which are just aliases for gapbuf headers,public,editor
is gapbuf structure,when writing a function like is gapbuf to validate the structure of something is it better to write requirements in the return statement or in contracts or is it more of a style decision i e requires g null return true or return g null,public,editor
dll pt delete,on page it says as above if an operation cannot be performed a contract precondition should fail when deleting the point the new point may be either to the right or to the left of the old one are we allowed to choose a point on the right or left depending on the position on the point initially or must we stick with one behavior and throw an error if it won't work for example if we choose to move it to the left must we throw an error when the error is initially at the left or can we move it to the right instead on that special case,public,editor
gap buffer tests,here are some more tests for gap buffer but be careful you get what you pay for red y nit gh snwe hepch am il v c oce n def print use title s it requires soup e a m you'll have to restart the test program to enter each line separately,public,editor
style on editor checkpoint,since we are able to edit our functions from the editor checkpoint after handing in the checkpoint will style contracts for the first part of editor tasks be graded when the full assignment is due asking this because i handed in the checkpoint and got the full points but didn't check to make sure style contracts were completely correct and was planning to do it later,public,editor
require and ensure,page says all functions should require and ensure the data structure invariants do all functions include functions from task the functions from task don't modify gapbuf and it seems unnecessary to ensure data structure invariants,public,editor
how is the gap represented in the buffer array,for delete should i set the char to the left of the gap as null to represent an empty index in the array that's part of the buffer or is there a different value i should be using to represent the gap in the buffer array,public,editor
gapbuf at left right,does the buffer have to be not empty and have gap at the left right end or is an empty buffer considered having gap on both the left and the right ends,public,editor
can you insert if the gap buf is full,i wasn't clear about whether or not this was possible the write up states that to insert a character say i we write it into the left side of the gap shrinking it by one however i was wondering whether or not we are supposed to write it such that if the gap buf is full meaning the gap is empty we still insert and then have to shift all the rest of the characters over thanks edit fixed some typos,public,editor
cccp call for cool clac programs,before you forget you ever did anything with clac post your amusing and or amazing clac programs on piazza for everyone to play with example pat yourself on the back if you know the historical reference of the acronym,public,clac
length of buffer,when writing is gapbuf do we have to write a helper function that checks if the size of the buffer is equal to limit or can we use contract to check length buffer limit,public,editor
deletion,just to confirm if there is no element to the left of the gap but there are elements to the right of the gap do we return an assertion failure because delete deletes the element before the gap so if there is no element we can't really do that and the handout says if an operation can't be performed we should return an assertion failure,public,editor
is gapbuf,is there supposed to be any contracts inside the is gapbuf function,public,editor
is gapbuf,for the data structure invariant autolab says that i dont account for is gapbuf null yet i have a specific line if g null return false is this test on autolab referring to something else,public,editor
illegal contracts,when i tried to compile gapbuf c it failed saying that my requires contracts were illegal in statement annotation but i checked it against the notes and i'm not sure if i did something wrong edit every contract i've written so far no matter what it is has told me that it was illegal in statement annotation,public,editor
gap buffer limit,does the gap buffer limit take into consideration the indices allotted to and so say a gap buffer is full and its limit were does that mean two cells are assigned to the brackets,public,editor
dll pt delete specifications,dll pt delete is supposed to remove the point node where should the point pointer point to after the point node is removed does it work like gapbuf delete,public,editor
clac factorizing program,hey so i wasn't able to submit this extra program on time for the clac assignment but i still think it's cool this is a clac program that factorizes a positive int into its constituent primes empty factor pick pick pick pick if empty skip if empty skip swap pick swap pick swap factor skip factor skip drop drop drop drop where n factor is what you'd type to factor the number n given n factor the result is a stack containing all the prime factors with multiplicity of n the runtime is technically o n but it'll usually take place much faster is n has more than a few factors there's a actually a neat way to get this to run in o sqrt n giving the above code and an additional helper function and if statement but it's a pain to make code changes in clac also you can convert this to a prime testing program by checking to see if the resulting stack has element on it,public,clac
gap forward gap backward,hi sorry if this is a silly question but i wasn't sure what the implementation should do for forward backward for edge cases if the gap is at the left and the client tries to move back should there be an error or should the function just not do anything and vice versa when the gap is at the right and the client tries to move forward thanks,public,editor
written assignment is up,the assignment is due next monday as usual enjoy penny tom frank,public,written8
question part b,how do we represent the total cost when doing aggregate analysis can we use n to answer this question,public,written7
question part d,if a valid sequence of queue operations must start with an empty queue how do we calculate the number of tokens to dequeue an element if there are no elements to dequeue,public,written7
may we see our quizzes,is it possible if we could see our quizzes that we took or at least if we can see the questions i keep getting points off and i would like to know what concepts ideas i am not understanding,public,logistics other
lab quiz grades,what is the cut off for lab and quiz grades at one point have we gotten all of the points possible,public,labs
written grading errors,hey everyone a decent amount of people have mistakenly received 's on their hw check your grades on autolab and if you got your graded hw back but still have a on autolab show your homework to a ta by friday to get it fixed once again just bring it to office hours since there's no recitation this week by friday pin,public,written5
submitting checkpoint to autolab error,i tried to submit the checkpoint assignment to autolab using the command from the readme file handin editor check gapbuf c however autolab returns with the error error io openin dll pt c failed with syserr no such file or directory noent compilation failed error io openin dll pt c failed with syserr no such file or directory noent compilation failed if it is the case that the command in the readme file is incorrect is it possible to receive my submission back edit i overlooked another part of the autolab feedback which says error undefined functions gapbuf empty gapbuf full compilation failed if i fix the names of the gapbuf empty and gabpuf full and i resubmit will autolab compile the gapbuf c file successfully using the same submission command,public,editor
clarification of clac input,to clarify does clac take in a queue of values and a stack of operands or does it take in a queue of a mix of the two and has a stack of something maybe also in the input this is probably a really stupid question but i have a weird feeling i've been doing this whole thing wrong the whole time,public,clac
gap buf question,when a gap bug is supposed to be shifted to the right left but the gap is already as far right left as it could be should you just keep the gap at the same place or shorten it,public,editor
postconditions in the implementation,for functions that don't really make changes to our input pointer for example gapbuf empty gapbuf g do we need to add a postcondition checking g is still a valid buff after the function,public,editor
gapbuf at left right clarification,for our implementation should we consider empty buffers to be all the way to the left right,public,editor
test strings for gap buffer,some useful test strings pg says we are allowed to share strings on piazza i won't say what any of them should or shouldn't do l o a d d v n i c i a don't copy the newline copy paste enter row by row separately,public,editor
linked lists,for a linked list do you insert at the beginning of the list or at the end,public,written7
converting ints and strings,is there any way to convert ints into strings and vice versa when applicable,public,clac
written a,what exactly is the key is the key the location in the hash table or is it what you are putting into the has table,public,written7
d,i'm a little confused about what d is asking for is it asking how many tokens are consumed from enqueuing or dequeueing or is it asking how many tokens should be assigned to each operation to pay for future operations,public,written7
null vs empty,what is the difference between a null queue and an empty queue or stack,public,clac
question,linear probing on the ith attempt counting from we look at index h k i mod m what is the ith attempt does the th attempt refer to inserting the first of all keys or does it refer to inserting the first key with collision,public,written7
written on autolab,i just saw that written on autolab says no submission yet though i submitted the assignment on time should i do anything about it,public,other
gapbuf full,when the gapbuf is full the empty gap should be at the end of the gapbuf right or else i can't think of anywhere to put it just a bit confused,public,editor
q part d typo,just wondering if there's a typo for q d as the problem reads using h k k as your hash function and m as your table capacity give an example of a table with load factor below and a key that cannot be successfully inserted into the table what exactly is meant by this load factor statement am i misunderstanding something here or is there just a typo thanks a bunch,public,written7
gapbuf,are empty spaces in a gapbuf pointed to null or are the only way to tell where a gapbuf is the gapbuf start and gapbuf end variables,public,editor
void tbuf split pt tbuf b,do we need to check the list in the first place for all full buffers and split them or do we just need to separate the full ones that the point pointer is on and we are trying to insert into,public,editor
array pointer,it doesn't seem that i can make an array of pointers technically it should be possible since they're small type where is my mistake int b alloc array int expected int found int int b alloc array int expected int found int how can i make an array of pointers,public,other
q part d,for the second part of questions d it says your answer should be a constant integer but since we don't know how many elements on are on instack can we use 'k' for our expression for the number of tokens needed,public,written7
interface vs implementation,how would i know what contracts to put under implementation or interface i was looking at the queue implementation from clac as a reference and for clac is queue isn't under the interface but for gapbuf is gapbuf is under the interface why is that,public,editor
analysis grade,i just checked my gradebook on autolab and saw that doslingos was graded however i seemed to be missing some points so i opened up the score view my analysis section did not have a score it only said so i was wondering if this section is yet to be graded or if this means that i got a on my analysis all the other sections have scores thanks in advance,public,doslingos
question a,i'm just double checking to make sure the way i'm correctly interpreting the language of something that was stated in the question if the array resizes to be twice as large as soon as it is full as in lecture and resizes to be half as large as soon as it is strictly less than half full so for example does that mean that if i have an array of size and limit and i add an element to it it becomes full size is now and also it immediately resizes so becoming limit of in other words is there no point based on the language in the question at which the size is and the limit is when you are adding in lecture i got the impression that it was once the array was already full and the next element was added there would need to be an array resize and of the tokens charged for that addition would cover that element's own array write the banked tokens would cover the writes for the other existing elements into the new array and leaving tokens in the bank for the future also is a single removal considered an array write when we are showing our sequence of adds and removals when we use arr add we do an array write i'm assuming that a removal of element takes write as well,public,written7
at left and at right,is the case where the gap is the entire buffer ex where there is nothing in the buffer does this return true when at left or at right is called or do at left and at right require the gap to be less than the entire buffer,public,editor
gabuf at left right,for these two functions the gapbuf can't be empty or full right or if it's full is it considered as being on the left and right,public,editor
answer key,is there a sample solutions i find it very difficult to understand the gradescope comments and finding out what i did wrong,public,midterm_exam1
editor task question about moving gap,if the gap is all the way at the right end of the buffer can you still move the gap forward to the right thanks,public,editor
task question,can we use is arr expected length from the lecture code and cite it,public,editor
question part b,does each number have some kind of information associated with them or are we only storing the number in the hash table,public,written7
hash tables,does each of the hash table initially point to null and when an element is added to a table in separate chaining strategy does the next of that node point to null if that was the last one added to the table,public,written7
question a,what exactly is worst case behavior in this particular problem isn't amortized analysis usually worst case i'm not entirely sure i'm understanding the wording of this problem,public,written7
dict lookup,if the dictionary being searched by dict lookup does not contain the correct string what does dict lookup return,public,clac
will penalty free hand in limit row over,let's say that if i finish the checkpoint with only hand in something twice will the remaining penalty free hand in chances row over to the second half of the assignment that is to say i will have penalty free hand in limit for the second half of the assignment,public,editor
question part c,when answering how many tokens are charged for each arr rem do we have to explain why or can we just write how many tokens,public,written7
problem a,what exactly is array write does adding or removing one element from the array considered one array write,public,written7
extending clac,i'm thinking about adding some kind of lambda calculus to clac i've thought things through and i think i need a type t that is either an int or two queues one containing elements of type t and the other containing pointers to nodes in the first queue would i need generics for this i probably should wait in that case,public,clac
style grading,my understanding is that in order to get the style points back i need to first fix it and re submit the code and second talk to course staff during office hours am i correct also does the office hours here include any extra evening hours,public,images
weekend update,quiz today go to recitation deadline to get style points back for image lab is tuesday editor is due weeks from now however you still have a checkpoint due next thursday written is due monday midterm annotations are up on gradescope tom tells you more about regrade policy and how to view at copied here for your convenience you can access your midterm at http www gradescope com your andrew id is your user name if you have not used this system before you will need to set a password first regrade policy if you see an obvious grading error please write legibly on a piece of paper your name andrew id and section and indicate which question needs to be reviewed and why you think the grade is incorrect submit this paper to ghc by monday october for consideration no regrade requests will be processed after this date check on gradescope a few days later to see if we have accepted your reasoning if we did not the grade will not change our decisions are final this lion wants to give you a hug and is pintelling you to have a great weekend in honor of val sending me cat gifs pics everyday,public,other
quiz in recitation,is there quiz in tomorrow's or should i rather say today's recitation if so what is it about,public,recitations
editor posted checkpoint due next thursday,the next programming assignment is available for your entertainment next thursday's deadline is for the first part the checkpoint and the final code is due the following thursday please be aware that after next thursday's checkpoint deadline no points can be earned for tasks and task is for your contracts which will be manually checked after the final handin two weeks from today good luck penny frank tom,public,editor
log clac question,is log clac being run against our implementation of clac or the reference because i can't seem to get my log clac to work correctly in my implementation but my log clac works correctly in the clac reference,public,clac
autolab feedback,test clac d grade clac rec clac expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint attempts to leave lots of empty queues on the stack test clac d grade clac s clac expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint full test suite failed so i got these feedbacks but i don't quite get what the hints are trying to say what does it mean by lots of empty queues on the stack and what is full test suite thanks,public,clac
viewing midterm in gradescope,you can access your midterm at http www gradescope com your andrew id is your user name if you have not used this system before you will need to set a password first regrade policy if you see an obvious grading error please write legibly on a piece of paper your name andrew id and section and indicate which question needs to be reviewed and why you think the grade is incorrect submit this paper to ghc by monday october for consideration no regrade requests will be processed after this date check on gradescope a few days later to see if we have accepted your reasoning if we did not the grade will not change our decisions are final please let us know if you have any trouble logging in to gradescope pin,public,midterm_exam1
clac c error for undefined token,i'm not sure why i'm getting this error when i put in a token that's undefined rather than my program signaling the undefined token error it's saying i failed a requires annotation in queue of string c lib queue of string c requires annotation failed lib queue of string c caller location the requires line is requires is queue q in the read only copy q function any ideas edit never mind figured it out,public,clac
log clac error,test clac d log test clac expect successful execution test failed expected successful execution actual outcome your program signaled failure with a call to error hint your clac program for log did not run correctly test clac d log test clac expect successful execution test failed expected successful execution actual outcome your program signaled failure with a call to error hint your clac program for log did not run correctly test clac d log test clac expect successful execution test failed expected successful execution actual outcome your program signaled failure with a call to error hint your clac program for log did not run correctly i'm not sure what this means i got full points for all previous tasks and i tested my log clac in compiler and it does give me correct results i don't know what to do,public,clac
definition name,what should eval do if a given name in a definition is already a defined operator or int i e clac should it return true,public,clac
fib example in clac,i'm trying to understand the fib example on page of the clac handout is it defining fib using recursion or helper functions also why is it using a new function that has not been defined yet in each line it defines used definitions like fib and fib body in the lines below where they are originally called,public,clac
qpop and qpush,i am struggling to implement qpop and qpush on my return stack can someone explain what exactly qpop and qpush does also does qpop or qpush removes queue from qstack just like pop and push does,public,clac
lectures unbounded arrays and hashtables notes posted,see the course schedule page note that lecture does not come with code which will be postponed until we can do a more in depth discussion of interfaces,public,lectures
error message help,hi when i try to compile my clac it gives me an error message that error function may assign to previously allocated memory can anyone explain why i am getting an issue thanks,public,clac
this week's lectures,could this week's lectures be posted sooner today so we have time to look them over before the quiz thanks,public,lectures
accidentally swapped file clac c i edited in to the unedited version,hello i accidentally unzipped clac handout a second time when trying to debug clac apparently this swapped the clac c i edited in to the unedited version in the handout when i tried to access clac c i got this error message e attentionfound a swap file by the name clac c swp owned by hengjih dated wed oct file name hengjih private clac handout clac c modified yes user name hengjih host name unix andrew cmu edu process id while opening file clac c dated thu oct newer than swap file another program may be editing the same file if this is the case be careful not to end up with two different instances of the same file when making changes quit or continue with caution an edit session for this file crashed if this is the case use recover or vim r clac c to recover the changes see help recovery if you did this already delete the swap file clac c swp to avoid this message swap file clac c swp already exists o pen read only e dit anyway r ecover d elete it q uit a bort is there anyway i can swap clac c back thanks,public,clac
average vs amortized,i am confused about the difference between the average case and the amortized case can someone clarify their difference to me thank you,public,lectures
simple question,just a quick and silly question if you excuse me when i compile my clac i keep getting undeclared variable 'first' from push line of the simple helper function void add stack t s requires s null if stack empty s error stack empty when if called else int second pop s if stack empty s error not enough tokens for add else int first pop s push s first second return what's wrong with the code am i too rusty to write code,public,clac
do we have style points for clac,hi i was wondering if we have style points for this clac assignment as well cuz i didn't see style point category on autolab thanks,public,clac
task log clac,i am really confused as to how to define a clac function am i supposed to write another eval function inside the log clac file,public,clac
found eof error,the c compiler wont compile it says expected statement found '' i checked and i havent left any brackets open or anything like that what should i look for,public,clac
help with error on autolab for log program,in a post previously it seems that several of us are having issues with autolab for our log program when i run clac it works exactly as described in the handout on page i'm not quite sure why this is the case if anybody has any idea please let me know thanks,public,clac
fib,so i just finished task and everything works in clac and it works fine when i put definitions in i'm using the clac ref to compare the results i tried to test fib the one in the write up and for some reason fib doesn't work in my clac i broke it apart and applied each token individually and then it gave me the right output fib gives me which is right but fib gives me fib gives me etc i'm not sure why fib doesn't work fibalt also doesn't work it seems that it's just any version of fib is not working,public,clac
break and continue in loops,according to the documentation of c continue and break are reserved words in c does that mean that we can use continue and break in our functions and loops,public,other clac
log,how can i compile and run log cc d w o clac lib c clac c clac main c log clac is giving me errors on the semicolon,public,clac
definitions,when we create definitions while running clac is it always true that only one definition can be entered per line or should we be able to type ' dup pick ' and have the definition added to the dictionary and added to the queue,public,clac
strange c error,i am not sure at all what i did to get this error and i'm not sure how i would go about debugging it what does it mean when the cc compiler fails and yes clac c is the actual name of my file,public,clac
queue read only copy,hello i am confused with the queue read only copy q if i cannot deq it without affecting the original queue in the dictionary what is the point of using it,public,clac
respecting the interfaces,do we need to respect the interface of state t struct which we create in our calc c file or can we access the fields that we put into it using pointers i we cannot use notation to get things out of st should we make helper functions,public,clac
log clac failing tests in autolab,so after running my log clac through autolab it says that it fails log test log test and log test because it signals failure with a call to error when it's supposed to run successfully however i tried using log with many different values on my own and it seems to run fine is there anything i'm possibly missing,public,clac
task autolab test,may i know what this test is about so that i can debug,public,clac
deference null pointer,i completed task and autograder gave me full credit however when i built the functions to add definitions and run definitions i now get a null pointer deference after some testing i've found out that i can add functions using the operation but as soon as a call a function i get a null pointer deference normally i'd just trial and error to find what this means but even when i remove all the code that runs the definition i still get a null pointer deference not really sure how i can dereference a pointer i never call any help would be appreciated,public,clac
dict insert,if i use dict insert in a helper function and call the function in eval does it destructively modify the local variable dictionary of eval,public,clac
grading,if we got full credit for clac on auto lab does that mean we'll get full credit for this assignment or are other things such as contracts style etc also considered does auto lab check runtime,public,clac
question about task stack of queues,i'm having a bit trouble extracting a queue from my callstack which is a stack of queues under the knowledge that my callstack is not empty i have asserts and what not i call qpop my callstack here and set that equal to a new queue however this new queue is always empty which confuses me perhaps i can't just set a new queue equal to qpop my callstack here i'm not too sure what's going on thanks,public,clac
queue read only copy,does queue read only copy q destroy q,public,clac
constant run time,a test in autolab failed for me and it says actual outcome autograder timed out after seconds hint failure on tests with a very large stack size if these tests fail due to a timeout then the autograder suspects this is because you have implemented an o n stack size function don't do that i thought that rot would have to be a linear run time in order to traverse the stack to the bottom is this not the case,public,clac
error,does call to error stop the code from running or do we need to put return after it in order to make the code stop running,public,clac
string to int,for task i tried to deq a string like from q and add it to stack however stack requires integer input instead of so is there a way i can convert the string to an integer,public,clac
undo rm,i just accidentally deleted clac c while sshing into the andrew machines i haven't submitted to autograder yet or copied my code anywhere else i was pretty far into the assignment is it possible to get my code back,public,clac
modulo division by zero error,autolab says test failed expected error to be called actual outcome an arithmetic error occured hint division modulo did not signal an error but i test for both of these in my implementation and if it fails it would return the error is there something that i might be missing,public,clac
declaring variable twice,i've noticed that sometimes it's okay to declare a variable twice and some cases not int hello int n int x if n int x n int hello int n int res for int i i when are we allowed to declare a variable twice in the same function and when does it generate a compiler error,public,other office_hours
error of whitespace,from handout for example will be read as two tokens followed by and will therefore lead to an error since the token is not defined do we have to address this issue,public,clac
empty queue q,when i run my code with the dup square definition and implementation i failed an requires annotation saying that my queue of tokens is empty and the location is the line string tok deq q however this line is within my while loop which states that queue q cannot be empty i'm wondering where the bug actually is,public,clac
int p is the same as int p,i was reading the c to c page on typesafety net and i found this int ptr int ptr int ptr int ptr are all equivalent if this is true then what is the convention is it okay if i do int ptr instead of int ptr,public,other
pick,it says that n has to be strictly positive for pick operation does that mean n cannot be zero,public,clac
if,if the token in the stack is zero for if operation but there are less than three following tokens in queue should it raise an error,public,clac
definition semi colon,when we push a definition queue to the dict should the definition have the semi colon at the end or can we leave it off,public,clac
not enough tokens in stack,if we need three tokens but only have two in the stack do we need to place the two back in the stack,public,clac
header dictionary not initializing properly,i'm still working on getting my task implementation of clac working but i'm finding that when i try to check my state dictionary for a definition match the pointer to that dictionary is null although i added both the callstack and the dictionary to my state header struct i did not do anything in the init state function that allocates the struct is there something i need to add to this function to make sure that everything in the struct is initialized properly thanks for the help,public,clac
what are the style guidelines for multiline comments,i have two functions that i have commented with their definitions at the top what sort of style guideline would multiline comments be graded by should i make it look like it does in the implementation ex o operation to create a copy of the queue that can only be dequeued from not enqueued onto style,public,clac
are we allowed to use break,as the title suggests are we allowed to use break in the assignment,public,clac
if function requirements,task should if when x return an error if there are less than three elements left in the queue or is just dequeuing up to the first three elements,public,clac
autolab assertion failed unexpectedly,in some of the test cases in autolab it says that it expects unsuccessful execution but when it runs and reaches an assertion failure it says that it's unexpected here is an example test clac d grade clac f clac expect unsuccessful execution error test failed expected error to be called actual outcome an assertion failed unexpectedly hint definition not terminated by ' ' did not raise an error why does it say did not raise an error when there is already an assertion failure,public,clac
task dict insert,does dict insert redefine update or define as long as we are the ones to create the new definition we are in charge of that the function updates it or defines it we are in charge of creating the definition correct,public,clac
compilation failure in autolab,i was trying to check task and but submitting it to the autolab however it did not compile and says the following and the thing is that i did create a new file called clac copy c in the directory which is just where i put my scratch work would that be why clac c tue oct edt compilation if your code does not compile on the autolab server but compiles in your directory there are three likely culprits a you forgot to hand in some new file you created b you modified the use directives when you should not have c you didn't respect the stack queue interface note is stack and is queue are not part of the interface,public,clac
viewing the entire stack on clac repl,is there a way to view more of the stack in the clac repl whenever my stack is larger than it says something like stack is now thanks,public,clac
clac function,so can we implement loop in clac functions thanks,public,clac
style on function length,is there anything concerning style about how long our functions are for instance the eval function will be very long if you don't break things up into separate functions e g one function for another for etc etc does this matter,public,clac
switch case statement in c,is there a switch case statement in c if there is would it be better to use that instead of a lot of if else statements,public,clac
task on clac,how is the eval function supposed to call the log clac function do we have to add the log function to the dictionary or write a definition for it in the name tok tok tok form or is log clac supposed to just calculate the log base of the stack top and not be part of the dictionary thanks,public,clac
task wording,task tells us to add definitions for drop swap etc by definition do you mean we're supposed write definitions like the ones defined in section or are we just supposed to implement drop swap etc the same way we implemented the operations in task,public,clac
a useful clac test,for those of you working on function definitions in clac this is a useful test for you x skip this function when run should always raise an error that is clac x error unexpected end of input think about why this is the case clactests ot noir,public,clac
use of header structure,i'm working on task for clac and while i think i have an algorithm of how to address definitions and custom functions i'm not really sure what exactly i'm supposed to be doing with the state header struct as i understand it i'm supposed to create a dictionary and a callstack in this struct which i then pass to my eval function however i'm not really sure how exactly i should be doing that any thoughts or hints would be appreciated thanks,public,clac
clac tasks invalid operation,if there are not enough elements to complete a function only one element in the stack when add is first in the queue should the function still remove that one element from the stack before firing an error or should the error arise without modifying the stack,public,clac
recursion in task,are we allowed to use recursion when implementing task,public,clac
the pureness of push and pop no i am really being serious,as i am compiling my code the compiler is telling me that my code is not pure how do i purify my code this is a sample of the error message i am getting clac c note function 'push' must be pure because it is called on previously allocated state from here push s x lib stack of int c error function may assign to previously allocated memory s top s top next clac c note function 'pop' must be pure because it is called on previously allocated state from here int x pop s,public,clac
printing results,for our clac implementations should we be printing the results for example if would print or would it just modify the stack,public,clac
error restore queue stack,if a function finds an error do we need to restore the queue or stack,public,clac
autolab,if i submit times to autolab but no more will autolab use my highest total score or will it use the latest submission total score sorry if this is mentioned somewhere thanks,public,clac
testing the implementation of calc,when i was trying to test the calc implementation i wrote in task using cc d w o clac test lib c clac c clac test c clac test it says clac test no such file or directory what could be the problem since i am in calc handout folder thanks,public,clac
the first exam,if i did really poorly on the first exam is it still possible to do well like get a b in this class,public,midterm_exam1
midterm grades released,hi all we've released midterm grades on autolab only the numerical score out of is given the statistics median mean std dev max faq where can i see feedback we will be releasing your actual exam with comments on a system called gradescope later this week on there you'll be able to see your full exam with comments if your score is a and you've taken the exam already feel free to contact us otherwise if your score is not what you expected please wait until we release the full grades with comments for you to see but i really want to know until the actual feedback has been released there's not that many exam questions we can answer be patient you'll know soon will there be a curve we look at everyone's grades at the end of the year and decide on grade boundaries a or more is typically an a an or more a b etc given normal course grades no information about the curve is published we do not curve individual exams if you have any other questions feel free to comment on this post,public,midterm_exam1
