title,body,visibility,tags
my homework file got altered,i had already completed up to task finishing up the debugging for it and decided to continue on it today at around but i closed my computer and left wifi and when i reopened the file i got a screen that said there was a swap file created or something i tried recovering my file but nothing is working the new file that replaced mine not only has a but of different code but also includes some of what i wrote and is also missing some is there any way to get access to a file at an earlier instance or should i just try to recode everything thanks,private,clac
regrade,if we submitted a re grade request when will we find out the result of our request and whether or not anything was changed,public,midterm1
error,i have a helper function for my evaluation but it always returns the error statement and im not sure why my function works and is the same code except for pushing x y instead of x y so im not sure why this is having an issue void mod f queue t q stack t s state t st int y pop s int x pop s if y x int min y push s x y else error modular error this is how it is called in my code else if string equal tok mod f q s st,private,clac
office hours today,hi are there conceptual office hours today in wean there are people waiting here thanks,private,other
written q ascii code,how do we show the ascii symbols between and refers to null refers to start of heading and all the way up to are similar things are we able to demonstrate them in our strings for q and if so how can we demonstrate things like start of heading or null,public,written7
meaning of autolab hint,what does full test suite failed mean autolab gave me that as a hint and i don't really know where to go from here,private,clac
written d dequeue,the question states that the number of tokens to dequeue an element should be a constant integer i e o but doesn't it depend on the state of the instack and outstack in other words if the outstack is empty then we need to transfer all of the elements of the instack to the outstack before finally popping off the top of the outstack which takes more tokens pushes and pops than simply popping off the top of a non empty outstack am i misreading the question,public,written7
written a does order matter,do we care about the order of the elements of the array or do we just care about the ways we can split the queue into two stacks assuming the order of the k elements is fixed,public,written7
task,the dictionary is initialized in the state header but its not a parameter for the eval function so how do we exactly access the dictionary do we need to pass it as a parameter or is it like a global variable,public,clac
array writes,each time an element is added to an array is an array write an element removal is not and the creation of a new array is right kinda confused on what counts as an array write and what doesn't,public,written7
undefined token,example code else if string equal tok drop if stack empty s error stack is empty int a pop s else if string equal tok swap if checkpop s int b pop s int c pop s push s c push s b else error stack is empty else if string equal tok rot if validrot s int d pop s int e pop s int f pop s push s e push s d push s f the clac will recognize all my task one toks but when i try out drop or swap etc from task it says they aren't defined even though they are established just like mine from task,private,other clac
array writes on c,why is adding an element to an array of size limit have array writes from my understanding we create a new array of size then add elements isn't that writes,private,written7
question on hw question a,hi guys question asked us to modify the implementation for singly linked list to fit into doubly linked list my question is that when we pop off the first element of a doubly linked list do we have to initialize the prev section for the second element again since the prev will still point towards the element that we popped off right so to do that do we need to reassign a new list to copy the data and next from the second element to eliminate this problem,private,written6
bonus,were bonus points ever released for the images assignment thanks rae,private,images
add implementation,after writing all the implementation about etc how are we supposed to use a function to combine all these and do the calculation,public,clac
error and contracts,if we already do a check for possible errors such as checking if a stack is empty before popping and write an error message do we still need to write a contract to ensure the pop's safety like writing assert stack empty s again,public,clac
data structure invariant,what is the data structure invariant in an unbounded list can it be represented by actual code,public,lectures
attempts to leave lots of empty queues on the stack,one of the hint from autolab is attempts to leave lots of empty queues on the stack would it possible to get a little bit more clarification information on what this means does the phrase means the program i wrote is attempting to leave empty queues or when there is an attempt to leave lots of empty queues on the stack my program is behaving differently then desired thanks,private,clac
can't assign queue again,i was trying to take an empty queue q and reassign it to what was in the return stack like q qpop return stack but i get this error error cannot assign to variable 'q' used in ensures annotation i am confused,public,clac
state and dictionaries,i'm a bit confused so a state contains a dictionary that cannot be altered by the client and then when eval gets one of the entries in the state's dictionary it translates it into commands and reads them,private,clac
autolab,my autolab is still not grading my code could somebody manually fix it,private,clac
abstract data type and concrete data type,i'm not fully getting the definition and the difference of the two types adt and concrete data type can you explain what each is and what the significance of the two is thanks,public,other
written problem b,when we have a big oh with multiple variables can we simply 'tighten' the big oh for the following example o ab b o ab to be blunt i'm not sure how big oh works for multiple variables or how we should apply it,public,written7
o n,hello i am getting stuck on autolab for a test failure for o n but what i don't understand is except for skip and pick everything is o time skip and pick is o n and it seems to not pass the test am i evaluating my function runtime wrong because every function other than these two are just made of if else statements pick else if string equal tok pick if stack empty s int x pop s if x error undefined else int count int target stack t temp stack new looking for the target while stack empty s count if count x target pop s push temp target else push temp pop s if countx enq tempq deq q else enq garbage deq q if x count error no tokens left to pop in q else while queue empty tempq enq q deq tempq else error no tokens left to pop in q thanks,private,clac
uninitialized variable,hi i have below code if stack empty s int x pop s else error stack insufficient size if x when i compile it it suggests that variable x is undeclared however i declared in the if part what is the scope of the declaration in this case i also tried to put int x in front of everything and then in the if statement only modify the x value as x pop s but it runs into the same error thanks,private,clac
exponentiation,when implementing the operation in clac can we use the exponentiation function discussed in lecture,public,clac
type mismatch compilation error,type mismatch expected int found bool if y int min x am i using int min incorrectly i can't really think of another reason for a type mismatch error given that i know y is an int,public,clac
getting for written question a some questions,so for written question a how is citing lines and considered to be extraneous justifications wouldn't it be a stronger proof than citing lines and since inside the is segment function it checks whether a b is null and plus it shows that the actual dereference is valid in lines it just shows that a and b is not null,public,written6
segmentation fault from terminal,hello i tried to test my code locally but i don't know why i have the following feedback for example i tried to test my code using square the terminal first took quite a while stuck at then finally it showed that why am i having this segmentation fault what is wrong with my code and how should i fix it thanks,private,clac
written grades,written is graded the grades are posted on the course web page click on the grades menu authenticate and you'll see your grades for this homework with bonus and a projection for future assessments this is a good way to get a sense of where you are headed in the course and take action if it does not match your expectations the participation entry accounts for all quizzes labs and recitations as of today as of today about of the points for this class have been dispensed about because i'm counting a full participation even though only lab recitation quiz points are have been for grabs so far here are some statistics for written normalized as percentages w bonus w o bonus max t min t avg median stddev you can access your graded homework on gradescope there you will find you raw score without bonus together with feedback about what each of you did correctly and what you missed did you notice how early submissions pay off good job to those who chose to take advantage of them we do occasionally make mistakes if you feel we incorrectly graded a question you have days from now to submit an appeal using the grade appeal procedure on the course web page we will not consider email or oral requests,public,written6
written problem d clarification,when problem d says how many tokens are required is it asking for us to assign a constant value to how much the operation will cost or is it asking how many tokens the operation should cost technically the enq operation will always use token push but if we want to store tokens so that we can deq later then we should assign a higher but still constant cost to enq i'm leaning towards the should but i'm still unsure as to how to interpret the question,private,written7
office hours,are today's office hours cancelled or have they moved from ghc edit nvm was in the wrong room,private,clac
arithmetic error with operand,i don't understand how there could be an arithmetic error with operand or what it means to have such an error could i have some clarifications thanks,private,clac
failure to copy succesfully,when i go to re copy the old values of q back onto the q after calculate the dictionary values i'm using the code else if queue empty q qstack empty st returns println test queue t newtempq qpop st returns if queue empty newtempq true println fail while queue empty newtempq print deq newtempq enq q deq tempq the print statements are in there for testing where i found that my newtempq is empty and not going into my while loop given how it does enter the if statement returns must have a value to give it so i don't know why it's empty as reference i've been running it in clac with the test case zero zero and getting the result that my stack is now empty,private,clac
clac c,hello i am stuck on task of my assignment because i am not able to find why my code is behaving this way so if i enter clac square dup read stack is now empty clac dup pick read stack is now empty clac square read read square read dup read read pick truestack is now the multiplication symbol after pick is nowhere to be seen so i tried adding print statements everywhere to check where my code was going wrong but i found out that else if string equal tok string key deq q queue t function queue new string def while string equal def if queue empty q error no so ending def deq q if string equal def enq function def dict insert st dict key function finding the definition of the word else if dict lookup st dict tok null remove the queue to the return stack queue t define dict lookup st dict tok def queue t define copy queue read only copy define copy def qpush st r stack q push rest of queue to stack while queue empty q deq q while queue empty define copy enq q deq define copy else not defined as an operation name should be an int int p parse int tok if p null not an int call error msg which prints msg and aborts error string join undefined token tok push s p check if the stack is empty if queue empty q qstack empty st r stack queue t popped qpop st r stack printbool queue empty popped while queue empty popped definition of tok println deq popped enq q deq popped once i added printbool queue empty popped it returns true i have tried codetracing through my functions and i find it weird how the popped queue from the stack is actually empty thank you,private,clac
another pun,swap drop and rot is that like stop drop and roll,public,clac
clac compilation error in autolab,hello i just submitted my first trial of task with the definitions and was shocked to see that all my scores became s looking closer it seems to be a series of how my clac didnt compile properly test clac d grade demo s clac expect successful execution test failed expected successful execution actual outcome file did not compile hint print failed test clac d grade demo s clac expect successful execution test failed expected successful execution actual outcome file did not compile hint tests for modular arithmetic test clac d grade divmod s clac expect successful execution test failed expected successful execution actual outcome file did not compile hint division and modulo test clac d grade demo s clac expect successful execution test failed expected successful execution actual outcome file did not compile hint etc etc but i didn't make any changes to my arithmetic and other token operations and my previous submission got me a and for the first two tasks so i know i coded those correctly already i also went back to my clac code to see if it compiled through the commands of readme txt and it did so i'm not sure why it's having trouble and giving me s on everything now please save me,private,clac
stack of queues of tokens,just a quick question for the qpush function if we push a queue q into a stack of queues as tokens qs and then modify q then the modifications are equally done to the queue we just inserted into qs right because in the qpush function the new qlists's data field points to q thanks,private,clac
code tracing,hi so i guess there are several bugs in my code that's causing it to call error is there any way that i can trace my code like print statement to check which line it is going thanks,private,clac
task print and quit implementations not in clac c,task says to make sure the given implementations of print and quit are safe and correct but there is not print or quit in clac c from the handout should i make them from scratch,public,clac
if,can someone explain what the if token does without skip,public,clac
rot,hello so when i was doing rot instead of showing me the element of the stack it prints out instead what does this mean the calculation is still right,private,clac
modify init state function,the init state function is just supposed to return a new state header struct and doesn't it do so in the already written definition in clac c do we have to make changes to this function too thank you,private,clac
annotation ensures failure,my function was working fine when i finished task but after adding the operations from task the ensures statement for eval is failing are we supposed to take out the numbers on which we perform the operation from the queue also,public,clac
clac pick,hello when i run this code for pick using cc it says that it doesn't work because target is undefined so i tried initialising target but it still says the same thing which i find is queer else if string equal tok pick if stack empty s int x pop s if x error undefined else int count int target stack t temp stack new looking for the target while stack empty s count if count x target pop s push temp target else push temp pop s if count thanks,private,clac
stack size function,test clac grade clac clac expect successful execution test failed expected successful execution actual outcome your program signaled failure with a call to error hint failure on tests with a very large stack size if these tests fail due to a timeout then the autograder suspects this is because you have implemented an o n stack size function don't do that i'm a bit confused on this autolab feedback since i never defined a stack size function does this just indicate helper functions if any we created also having separate loops that are each o n is in total o n as well and so is acceptable in this homework right just wanted to make sure thank you,private,clac
after error,if the program terminates due to the error function there is no need for the stack and the queue to not be destroyed right because the program terminates and we're not going to use the stack and queue anymore thanks,private,clac
autolab glitch,a couple of people got feedback like this when submitting clac to autolab so far this has affected a very small number of students if this happens to you please send me an email re running the autograder manually solves the problem and displays proper scores the autolab folks are trying to figure out what is going on and fix the issue for good,public,clac
task failing message,hello when i submitted on autolab i got the following failing message for task but i don't quite understand what that means so can someone explain this message to me since everything seems to work well locally and my codes seem to give correct results for all the def offered in the handout thanks,private,clac
error not working,why isn't my error working am i not checking for something here,private,clac
error,does calling error automatically causes the function to terminate or do we need to type return also is the type of token a string,public,clac
rotate,does the rotate function involve all the numbers in stack or just top elements,public,written6
testing task,so on task how can we test the correctness of the functions,private,clac
clac autolab not giving me feedback,i put in my third submission to autolab an hour ago and it has still not given me any feedback what's going on,public,other
change q to string,hello i am working on the part where the function would look up the dictionary and return the definition of the q i was wondering how i would convert the q from dict lookup to a string because the function returns a queue t i have enq q dict lookup st dict tok which doesn't work,private,clac
clac question,can you assume that a operation sign like that there are at least two numbers in the stack already,public,written6
wont stay in return stack,i'm having problems with accesing the return stack when i use dict lookup st dictionary tok to ensure that its not null i then check if the q is not empty and if it isn't then i qpush st queue stack q and then proceed to deq q everything till its empty after that i make a copy of the definition from dict lookup then and encode it onto q the problem is when i check to see if q is empty when i do i check if stack has something and if it does i qpop st queue stack and set it equal to a queue t a however for some reason this is always empty why is that,private,clac
autolab no feedback,hi so i submitted my hw to autolab and there is not feedback yet it's been minutes,private,clac
written,hi i'm really sorry about this post i know how annoying students can get about grades but i made a huge accidental slip up yesterday i finished written on sunday night because i was trying to plan ahead because i knew on monday i had an interview and a night class from pm in the chaos of it all i completely forgot to physically submit the assignment although i did have it completed and only realized today when i went on gradescope to check my grade for it i have proof that i haven't edited it since sunday and was wondering if there's any chance this could be accepted for any kind of partial credit i completely understand if there's not an exception because it was absolutely my fault for being so flustered and having this accident please let me know thank you so much again i am so sorry,private,written6
rot,does rot just rotate three elements or does it rotate all the elements in the stack by bring the bottom element on the top,private,clac
using stack interface,i used the stack and queue interfaces in my clac function how can i submit that on autolab without running in compilation errors should i just modify handin to handin clac clac c stackqueuething c,private,clac
tasks and,can we use stack bottom in tasks and to access the last element in o time,private,clac
state t client interface,when we implement state t are we meant to define functions to get set the dictionary and return stack in order to the whole client implementation differentiation or are we simply allowed to use st dict and st ret in the eval function also i noticed there're no folders for programming assignments are we not supposed to ask these questions here thanks,private,other
difference between int and int,when we use alloc array how is that different from alloc int you can do int p alloc int p alloc array int but then p doesn't work i realized i can just use int as a pointer but why doesn't this work,public,clac
can we use the stack interface,for example stack t a stack new push a y,public,clac
error regarding reassigning q,when i try to compile my code i get the following error clac c error cannot assign to variable 'q' used in ensures annotation q queue read only copy def i am trying to reassign q to a copy of queue from the dictionary i have asked few tas during office hours but they also don't understand why i am getting this error the following is excerpt of my eval function requires q null s null st null ensures result false queue empty q while queue empty q string tok deq q queue t def dict lookup st dict tok if def null queue t curqcopy queue read only copy q qpush st returns curqcopy q queue read only copy def,private,clac
question on dequeue for written question,hi im working on question of written and i have a question about dequeue it says that when we dequeue an element we pop it off the outstack however if the outstack is empty we then move all the elements from the instack to the outstack should the elements be in the same order in the outstack as they were in the instack after we move them also after we dequeue the element do we need to put the elements back to the instack or should we leave them in the outstack thanks,public,written7
autolab no feedback,i've reached the limit of penalty free submissions but unfortunately my last submission remains the codes worked perfectly locally previous submissions all went well except for point in task which does not involve any loops if it is still not responding can i resubmit without any penalty it's been over an hour,public,clac
install c,how can i install c on my local machine i followed the steps on http c typesafety net downloads html but there is an error thank you,private,other
keywords vs numbers vs definitions in clac,should clac accept definitions named the same as keywords or numbers currently clac ref currently allows it clac skip pick skip defined clac defined clac defined the keyword or number still runs properly but this seems like a design flaw that clac ref allows essentially useless definitions should we allow those in our implementations of clac,public,clac
do we have ta hours today,hi there are a lot of people waiting in wean is it the right room do we have office hour today,public,other
can we assume the stack contains only integers,every time we pop something off the stack do we need to test whether it is an integer or can we assume that the stack will only contain integers,public,clac
skip,what happens if there are not less than n elements for skip,public,clac
midterm grades,my midterm grades aren't up i was wondering if something is wrong,private,midterm1
task,hello i am slightly confused with task in the homework i understand that there is a operand stack a queue of tokens and a return stack and what the thing is supposed to do but i am having trouble understanding the instruction when it says that this struct state header is initialised by the init state function one time when the clac interpretre is first run the pointer that init state returns is then passed back to eval every time it is run you'll therefore modify init state to initialise your new struct field s thank you,private,clac
failed test should have called error,so in clac c i set that if the stack is empty and print is in the queue error should be called when running the calculator the error is called however when running the clac test error and error the error is called but the function still passed is there any statements that i should have added after my call on error thanks,private,clac
state t,when we do state t should we put in a dictionary and a qstack or just a qstack,private,clac
clac test,test prog print print print print print st true so in the clac test clac program seems to be a stream but in eval is it taken as a whole in stack t s or separated in stack t s and queue t q,private,clac
clac pick,i'm confused as to how to implement pick we're told not to use a stack size function that runs in o n but the write up says that our pick implementation is allowed to be o n however even when i used a function that stops running through the stack once we've found the nth value it still fails because it takes too long should we be trying to do it faster than o n,public,clac
task state header struct,based on my understanding of structs we assign attributes in the struct body by just simply stating int intlist without allocating the array first am i supposed to put both the dictionary and the return stack in the state header struct if not where second if i simply write dict t defns in the body of the state header struct where am i supposed to call dict new to create the new dictionary,private,clac
task calling eval within eval,when we encounter a definition in the queue of tokens we refer to the dictionary to find the corresponding queue located in the dictionary to use as our new queue of tokens until we run out in which case we access the return stack where we placed the original queue of remaining tokens my question is when we're evaluating the new queue of tokens from our dictionary can we call eval within our eval function except with different arguments queue from dict s st instead of q s st,public,clac
autograder test,my clac implementation failed only for the following test case i'm not sure what it means by leave empty queues does it just mean white space test clac d grade clac rec clac expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint attempts to leave lots of empty queues on the stack,private,clac
error,can we come up with our own error messages for example if we encounter a token but our stack size is or can we put any error message that conveys this or is there a standard we should be following,public,clac
test for clac,how do we test for clac after tasks and this is what error i'm currently getting clac test no such file or directory,private,clac
unsafe dequeue and pop,i don't understand why string tok deq q or int x pop s may not be safe in the code given to us in clac c,public,labs
qstack and dict allocation,when we allocate a dict struct or qstack struct do we also have have to allocate top and bottom qlist for qstack and assoclist for dict does this respect the interface,private,clac
helper function question,could a helper function for the code of one function be used as a specification function for some other function is that allowed since it would be used in the code of one function and in the contracts of another function but never code and contracts of the same function thanks,public,clac
regrade request,i submitted a regrade request by dropping it off at ghc on oct which is within days of getting that assignment back and i still haven't gotten a regrade yet should i be expecting the grades to be updated soon,private,written4
getting on autolab,hi so i'm trying to submit my code for calc c and i keep getting on autolab it complied on my computer with the calc test i submitted it twice already and am still getting a and i'm not really sure why i checked and i didn't modify the use and i also believe i am respecting the interface and handed in all the correct material could you possibly check on autolab i just have no idea where to start looking for errors thanks,private,clac
queue read only copy,does this function also deq q when we copy it,public,clac
assumption about implementation,hello for clac may we assume that the stack implementation will have some next pointer we can follow to the next thing in the linked list also can we assume that there is a pointer for data thanks,private,clac
about compilation error in calc,when i try to compile this it keeps giving me a undeclared variable x error why might that be,private,clac
question about missing queues on return stack,i apologize for this question to be so long it is also okay if you wouldn't want to read it and i will try to go to office hours on wednesday since i am unable to make to the oh tomorrow i added return stack as a field of state and then i push the rest of q on to the return stack each time before i enq definition of a function into the queue of tokens then after the definition of the function is evaluated and queue of tokens becomes empty i try to add back the tokens from return stack to queue of tokens but failed to do so the code i run in clac is bash cc d w o clac lib c clac c clac main c bash clac clac top level clac dup pick read stack is now empty clac dup read read dup push lalalalal read read pick clac c assert annotation failed aborted core dumped when i checked the queue in the return stack is originally nonempty right after i pushed it but when i try to pop the queue out of return stack it is empty while the return stack is not empty which means the queue is still on the return stack but becomes an empty queue the codes related to this is below i added comments behind assertion lines to indicate whether they failed struct state header qstack t return stack dict t dictionary typedef struct state header state t state t init state ensures result null state t st alloc struct state header st return stack qstack new st dictionary dict new return st definition is called when adding a new function into dictionary void definition queue t q stack t s state t st requires q null s null st null string stack missing not enough elements on stack string queue missing not enough elements in queue string def missing unexpected end of input if queue empty q error queue missing string name deq q if queue empty q error queue missing queue t define queue new bool end false while end if queue empty q error def missing string tok deq q if string equal tok end true else enq define tok queue t old def dict lookup st dictionary name if old def null dict insert st dictionary name define else old def queue new assert queue empty old def while queue empty define enq old def deq define assert queue empty define function is called when evaluates a token already defined in the dictionary void function queue t q stack t s state t st string tok queue t def queue read only copy dict lookup st dictionary tok assert qstack empty st return stack if queue empty q println push lalalalal qpush st return stack q assert qstack empty st return stack passed assert queue empty st return stack top data passed while queue empty q string delete deq q while queue empty def enq q deq def bool eval queue t q stack t s state t st requires q null s null st null ensures result false queue empty q string stack missing not enough elements on stack while queue empty q string tok deq q is this dequeue safe uncommenting these lines might help with debugging print read print tok print if string equal tok print if stack empty s error stack missing int x pop s fixed printint x print else if string equal tok quit return false omitted some of the codes for task and else if string equal tok pick pick s assert qstack empty st return stack doesn't fail assert queue empty st return stack top data failed else if string equal tok definition q s st else if dict lookup st dictionary tok null function q s st tok assert queue empty st return stack top data else not defined as an operation name should be an int int p parse int tok if p null not an int call error msg which prints msg and aborts error string join undefined token tok push s p if queue empty q qstack empty st return stack println hahaha assert queue empty st return stack top data failed queue t newq st return stack top data assert queue empty newq failed while queue empty newq never get into this loop enq q deq newq assert queue empty q when you return true don't pop anything off the stack when we grade your function we'll check that the stack contains the integers we expect return true thanks,private,clac
written homework c,may i have a hint on how to draw the stack in question c for the written homework my reasoning is that if the stack should return true for is stack in the beginning that must mean that top and bottom point to correct nodes and all next pointers should point to the correct nodes as well right but in that case even when we start popping elements from the stack there shouldn't be any problems because all the next pointers are correct and x and y will end up correct as well i know that making the prev pointers point to incorrect nodes would make the data structure not well formed but i'm not sure how it would have any effect on the test function or cause any assertion failures there what part of my understanding is wrong,private,written6
clac,is it possible to visualize our own implementationof clac using the trace feature so that its easier to debug our code,private,clac
how is a string array allocated in c,the call to the function alloc array string n does it return an array of strings or an array of pointers what about an array of structs that contain a string,public,other
midterm grades,midterm is graded the grades are posted on the course web page click on the grades menu authenticate and you'll see your grades for this exam and a projection for future assessments this is a good way to get a sense of where you are headed in the course and take action if it does not match your expectations the participation entry accounts for all quizzes labs and recitations except today's lab the midterm proved to be longer than what we anticipated you would be able to do based on your homework performance we adjusted the grades as follows we ignored every task whose average score was less than of the maximum score that took out tasks and of question predictive search this means that the midterm is graded to all effects out of point those of you who did work on these tasks are getting back those points as bonus now that the class calibration is done we do not expect that future exams to be adjusted in this way here are some statistics for midterm normalized as percentages max min t avg median stddev you may notice that the average and median are some percentage points lower than homeworks this is something we observe every semester and on every exam nothing to worry about but worth keeping in mind you can access your graded midterms on gradescope there you will find you raw score out of points together with feedback about what each of you did correctly and what you missed we do occasionally make mistakes if you feel we incorrectly graded a question you have days from now to submit an appeal using the grade appeal procedure on the course web page we will not consider email or oral requests,public,midterm1
fixed submission count,at office hours last night gh one of the tas had me submit my code to autolab as a test to see if the error i had been getting was still there so afterwards i asked to get that submission back and he did get rid of that submission there is no submission displaying anymore however i'm not sure whether it actually gave me the submission back because on my th submission what would be my th actual submission i lost points for a late submission i'm not sure whether or not this is just something autolab does automatically for submissions labeled greater than and it will be fixed later on but i just want to make sure that i won't be penalized for this submission since i didn't actually use my rd submission if there's anything i need to do to fix this email the ta for instance please let me know thanks,private,clac
question page,do we have to put anything on the blanks lines after on page,public,written6
creating a new stack in clac,in my clac implementation i needed to create a new stack for one of the functions i was having trouble initializing it although it compiles on my computer if i say this stack t t stack new it does not compile on autolab using stack instead of stack t also works on my computer as does stack stack doesn't feel right but i am confused about using stack t vs stack since the function definitions use stack t but i couldn't use that for creating a new stack,public,clac
clac print,when the next string in our queue is print and our stack is currently empty is the proper etiquette to throw an error or should we instead print an empty string and leave the stack unaltered,public,other
dictionary,why do we need to use stack t when we have dictionaries do we just implememnt dictionaries in stack t,public,clac
undeclared variable,when i run the following code i was told that variable a is undeclared but i declared in the if statement what is the problem here else if string equal tok if stack empty s int b pop s else error not enough operand if stack empty s int a pop s else error not enough operand push s a b thanks,private,clac
why make a copy,i am still confused about why we need to make a copy of the queue when we loop up a definition in the dictionary,public,clac
why is clac ref command not found after i ssh,hi my clac ref trace command worked last monday during lab time but doesn't work today did i do something wrong could anyone please help thanks,private,clac
does the state has anything to do with return stack,hi for the tast it seems like there are two main things to take into concern the state structure and the use of return stack from my understanding the state is only for dealing with dictionary thus it has nothing to do with the return stack is it right,public,clac
when an error is thrown does it exist the code,so when an error is thrown is the code automatically existed and if not when it is like since there is not another element should we push back on the stack thanks,public,clac
autograder test failed,i got this test failed in autolab which i am confused about why because in the writeup it says we can use an o n helper function for pick and skip i have a recursive helper function to find the size of a stack can i not use that test clac grade clac clac expect successful execution test failed expected successful execution actual outcome autograder timed out after seconds hint failure on tests with a very large stack size if these tests fail due to a timeout then the autograder suspects this is because you have implemented an o n stack size function don't do that,private,clac
why am i getting this warning,i'm did ssh and logged in but i'm getting this warning when i try to handin handin clac clac c for some reason warning it appears that you are not logged into a cmu edu machine we recommend using ssh s to submit if you are on a non andrew machine are you sure you want to continue y n,public,clac
clac task add definitions,what is meant by definition in this task description is it not the same as implementing the function,public,other
question a,by my understanding of the doubly linked list implementation stack new stack empty and pop are identical to the corresponding functions in the singly linked list implementation is this understanding correct i feel like i'm supposed to be changing more than just the push function here but it doesn't seem like the other functions need to be changed,private,written6
clac what happens with empty stack and queue,what should clac c do if stack is empty and operation such as drop swap rot if etc are called should it just not do anything and return or raise an error also for if and skip operations what should happen if queue becomes empty for before it reaches number of tokens it has to dequeue again should the program just return or raise an error,private,clac
returning a null pointer,is this syntactically a valid way to return a null pointer in one line return int nullpoint null this is regarding a i have tried to find specific notes on this syntax but could not drew,private,written6
programming stack interface,why in the stack interface the qpop returns type queue t instead of poping out int,private,clac
clactest,void runtests state t st these are the tests we expect to succeed assert test prog st true assert test prog st true assert test prog print print st true assert test prog quit st false assert test prog quit st false assert test prog drop st true assert test prog drop drop st true assert test prog swap st true assert test prog swap swap st true assert test prog rot st true assert test prog rot rot st true assert test prog if st true assert test prog if st true assert test prog if st true assert test prog if if st true assert test prog pick st true assert test prog pick in the handout it says that we are able to share test cases for clac is this what you meant,private,clac
node equality,in question one of the lines for is segment is if node node what makes two nodes equal do all three fields prev data next have to be equal or only data,public,written6
task test cases,test clac d grade clac const clac expect successful execution test failed expected successful execution actual outcome your program signaled failure with a call to error hint defining a constant function and then using it try ' zero zero' giving up for now for task i don't quite understand what this means is zero going to work or not,private,clac
using x in c,hello the question says that we can only use x for unspecified values but can we use x for the data field of the dummy node or do we assume that upon creation the dummy node allocates an integer to the data field thanks,public,written6
exponentiation in o,the writeup says this means that all operations should take constant time except for pick and skip does this mean we need exponentiation to run in constant time instead of o n,public,clac
w elem pop stack s,i realize for the pop function that the original second to top of the stack would now have to have an unspecified field to point to in order to become the new top of the stack but how exactly do we indicate that,private,written6
assume the input stack contains only integers,for task of clac could we assume that the input stack s of eval function only contains integers or empty thanks,private,clac
when we don't care about the return,if i want to pop an element off the stack but i don't care what it is what should i do with the return value can i just write pop s or do i have to have int k pop s what's the best in terms of style,public,other
autolab failed running time tests,i submitted clac and the autograder timed out after seconds twice the ta's and i went over my code in office hours and couldn't find anything out of place no recursion or even stack size function and when timed on extremely large test sizes in terminal my clac was actually faster than the clac ref why does this happen i passed all the other tests test clac grade clac clac expect successful execution good this worked test clac grade clac clac expect successful execution test failed expected successful execution actual outcome autograder timed out after seconds hint failure on tests with a very large stack size if these tests fail due to a timeout then the autograder suspects this is because you have implemented an o n stack size function don't do that test clac grade clac rec clac expect successful execution good this worked test clac grade clac rec clac expect successful execution good this worked test clac grade clac rec clac expect successful execution test failed expected successful execution actual outcome autograder timed out after seconds hint tests that recursion is an o operation and that recursion is implemented with a callstack as in the handout if you implemented recursion by calling eval recursively you are likely to fail this test,public,clac
